anime_id,name,genre,type,episodes,rating,members,episode_bins
12477,sakasamanopatema,"sci-fi, seinen",movie,1.0,8.23,89749,1
4938,tsubasashunraiki,"action, adventure, drama, fantasy, magic, mystery, romance, shounen, supernatural",ova,2.0,8.23,40420,2-12
2402,ashitanojoe,"drama, sports",tv,79.0,8.22,15442,51-100
6702,fairytail,"action, adventure, comedy, fantasy, magic, shounen",tv,175.0,8.22,584590,100+
1566,ghostintheshellstandalonecomplexsolidstatesociety,"mecha, military, mystery, police, sci-fi, seinen",special,1.0,8.22,55247,1
31741,magisinbadnoboukentv,"action, adventure, fantasy, magic, shounen",tv,13.0,8.22,73480,13-24
440,shoujokakumeiutena,"drama, fantasy, psychological, shoujo",tv,39.0,8.22,77464,25-50
4107,tengentoppagurrenlagannmoviegurrenhen,"action, comedy, mecha",movie,1.0,8.22,72933,1
1506,detectiveconanmovie10requiemofthedetectives,"adventure, comedy, mystery, police, shounen",movie,1.0,8.21,21789,1
2759,evangelion10youarenotalone,"action, mecha, sci-fi",movie,1.0,8.21,194561,1
72,fullmetalpanicfumoffu,"action, comedy, school",tv,12.0,8.21,171086,2-12
3016,gingaeiyuudensetsuaratanarutatakainooverture,"action, drama, military, sci-fi, space",movie,1.0,8.21,11808,1
3783,karanokyoukai3tsuukakuzanryuu,"action, drama, mystery, supernatural, thriller",movie,1.0,8.21,108720,1
3927,mobilesuitgundam00secondseason,"action, drama, mecha, military, sci-fi, space",tv,25.0,8.21,86972,25-50
11597,nisemonogatari,"comedy, mystery, supernatural",tv,11.0,8.21,260062,2-12
28025,tsukimonogatari,"comedy, mystery, supernatural",tv,4.0,8.21,111009,2-12
24833,ansatsukyoushitsutv,"action, comedy, school, shounen",tv,22.0,8.2,312654,13-24
29893,ariatheavvenire,"fantasy, sci-fi, shounen, slice of life",special,3.0,8.2,9500,2-12
27663,babysteps2ndseason,"romance, school, shounen, sports",tv,25.0,8.2,36251,25-50
1482,dgrayman,"action, adventure, comedy, shounen",tv,103.0,8.2,334399,100+
3371,gingaeiyuudensetsugaidensenokunohoshisenokunohikari,"action, military, sci-fi, space",ova,24.0,8.2,8621,13-24
25313,gintamajumpfesta2014special,"action, comedy, historical, parody, samurai, sci-fi, shounen",special,1.0,8.2,13764,1
1430,lupiniiicagliostronoshiro,"adventure, comedy, shounen",movie,1.0,8.2,32732,1
33051,mobilesuitgundamironbloodedorphans2ndseason,"action, drama, mecha, sci-fi, space",tv,25.0,8.2,21210,25-50
7720,ookikufurikabuttenatsunotaikaihen,"comedy, sports",tv,13.0,8.2,22190,13-24
1914,saiunkokumonogatari2ndseason,"adventure, comedy, drama, fantasy, historical, romance",tv,39.0,8.2,23160,25-50
20371,sekaiichihatsukoimovieyokozawatakafuminobaai,"comedy, drama, romance, shounen ai",movie,1.0,8.2,23045,1
15039,anohimitahananonamaewobokutachiwamadashiranaimovie,"drama, slice of life, supernatural",movie,1.0,8.19,95241,1
2164,dennoucoil,"adventure, comedy, drama, mystery, sci-fi",tv,26.0,8.19,76860,25-50
237,eurekaseven,"adventure, drama, mecha, romance, sci-fi",tv,50.0,8.19,239570,25-50
2449,ghostintheshellstandalonecomplexthelaughingman,"action, mecha, mystery, police, psychological, sci-fi, seinen",special,1.0,8.19,21435,1
10643,gintamadaihanseikai,"action, comedy, parody, samurai",special,1.0,8.19,14728,1
17739,hidamarisketchsaehirosotsugyouhen,"comedy, school, slice of life",ova,2.0,8.19,5959,2-12
135,hikarunogo,"comedy, game, shounen, supernatural",tv,75.0,8.19,69000,51-100
6045,kiminitodoke,"romance, school, shoujo, slice of life",tv,25.0,8.19,309339,25-50
16001,kokoroconnectmichirandom,"comedy, drama, romance, school, slice of life, supernatural",special,4.0,8.19,106989,2-12
6211,tokyomagnitude80,drama,tv,11.0,8.19,121349,2-12
232,cardcaptorsakura,"adventure, comedy, drama, fantasy, magic, romance, school, shoujo",tv,70.0,8.18,181249,51-100
4789,efataleofmelodies,"drama, mystery, romance, supernatural",tv,12.0,8.18,103657,2-12
16918,ginnosaji,"comedy, school, shounen, slice of life",tv,11.0,8.18,116261,2-12
16,hachimitsutoclover,"comedy, drama, josei, romance",tv,24.0,8.18,130646,13-24
1486,kodomonoomochatv,"comedy, drama, romance, shoujo",tv,102.0,8.18,27893,100+
24997,lovelivetheschoolidolmovie,"music, school, slice of life",movie,1.0,8.18,38118,1
32902,mahoutsukainoyomehoshimatsuhito,"fantasy, magic",ova,3.0,8.18,43372,2-12
8063,sekaiichihatsukoiova,"comedy, drama, romance, shounen ai",ova,2.0,8.18,35225,2-12
25879,working,"comedy, romance, slice of life",tv,13.0,8.18,80763,13-24
889,blacklagoon,"action, seinen",tv,12.0,8.17,332562,2-12
21419,detectiveconanmovie18thesniperfromanotherdimension,"action, mystery, police, shounen",movie,1.0,8.17,12151,1
2952,finalfantasyviiadventchildrencomplete,"action, fantasy, super power",ova,1.0,8.17,77111,1
934,higurashinonakukoroni,"horror, mystery, psychological, supernatural, thriller",tv,26.0,8.17,359494,25-50
12189,hyouka,"mystery, school, slice of life",tv,22.0,8.17,372246,13-24
731,interstella5555the5toryofthe5ecret5tar5ystem,"adventure, drama, music, sci-fi",music,1.0,8.17,31464,1
1530,kanon2006,"drama, romance, slice of life, supernatural",tv,24.0,8.17,163171,13-24
9656,kiminitodoke2ndseason,"romance, school, shoujo, slice of life",tv,12.0,8.17,171866,2-12
20507,noragami,"action, adventure, shounen, supernatural",tv,12.0,8.17,515378,2-12
31149,persona3themovie4winterofrebirth,"action, fantasy, seinen, supernatural",movie,1.0,8.17,13359,1
4918,xxxholicshunmuki,"comedy, drama, mystery, psychological, supernatural",ova,2.0,8.17,40401,2-12
14075,zetsuennotempest,"action, drama, fantasy, magic, mystery, psychological, shounen",tv,24.0,8.17,259900,13-24
4772,ariatheoriginationsonochoppirihimitsunobashoni,"comedy, shounen, slice of life",special,1.0,8.16,11961,1
781,detectiveconanmovie03thelastwizardofthecentury,"adventure, comedy, mystery, police, shounen",movie,1.0,8.16,26799,1
1363,detectiveconanmovie04capturedinhereyes,"adventure, comedy, mystery, police, shounen",movie,1.0,8.16,25461,1
223,dragonball,"adventure, comedy, fantasy, martial arts, shounen, super power",tv,153.0,8.16,316102,100+
2004,hanadashounenshi,"comedy, drama, slice of life, supernatural",tv,25.0,8.16,6321,25-50
25649,junjouromantica3,"comedy, drama, romance, shounen ai",tv,12.0,8.16,39866,2-12
153,juunikokuki,"action, adventure, fantasy, magic, supernatural",tv,45.0,8.16,66646,25-50
5029,majormovieyuujounowinningshot,"action, shounen, sports",movie,1.0,8.16,9943,1
302,miraishounenconan,"adventure, drama, sci-fi",tv,26.0,8.16,15557,25-50
8740,onepiecefilmstrongworldepisode0,"action, adventure, comedy, fantasy, shounen, super power",ova,1.0,8.16,33862,1
5682,phantomrequiemforthephantom,"action, drama, seinen, thriller",tv,26.0,8.16,159105,25-50
21647,tamakolovestory,"comedy, romance, slice of life",movie,1.0,8.16,72708,1
16049,toarukagakunorailguns,"action, sci-fi, super power",tv,24.0,8.16,137105,13-24
1065,touch,"drama, romance, school, shounen, slice of life, sports",tv,101.0,8.16,12833,100+
18179,yowamushipedal,"comedy, drama, shounen, sports",tv,38.0,8.16,91138,25-50
47,akira,"action, adventure, horror, military, sci-fi, supernatural",movie,1.0,8.15,215897,1
4901,blacklagoonrobertasbloodtrail,"action, seinen",ova,5.0,8.15,108099,2-12
23199,durararax2shou,"action, mystery, supernatural",tv,12.0,8.15,189407,2-12
32122,gintamajumpfesta2015special,"action, comedy, historical, parody, samurai, shounen",special,1.0,8.15,7923,1
30415,highspeedfreestartingdays,"school, slice of life, sports",movie,1.0,8.15,24310,1
851,kyoukaraorewa,"comedy, shounen",ova,10.0,8.15,7954,2-12
10049,nurarihyonnomagosennenmakyou,"action, demons, shounen, supernatural",tv,24.0,8.15,75612,13-24
1943,paprika,"fantasy, horror, mystery, psychological, sci-fi, thriller",movie,1.0,8.15,163308,1
4053,princeoftennisthenationaltournamentfinals,"comedy, school, shounen, sports",ova,7.0,8.15,21020,2-12
846,schoolrumblenigakki,"comedy, romance, school, shounen",tv,26.0,8.15,93095,25-50
9926,sekaiichihatsukoi,"comedy, drama, romance, shounen ai",tv,12.0,8.15,94820,2-12
31173,akagaminoshirayukihime2ndseason,"drama, fantasy, romance, shoujo",tv,12.0,8.14,80862,2-12
4059,clannadmouhitotsunosekaitomoyohen,"drama, romance, school, slice of life",special,1.0,8.14,160423,1
589,ginganagareboshigin,"action, adventure, drama, shounen",tv,21.0,8.14,10575,13-24
15059,initialdfifthstage,"action, cars, drama, seinen, sports",tv,14.0,8.14,26711,13-24
7791,kon,"comedy, music, school, slice of life",tv,26.0,8.14,246276,25-50
17265,loghorizon,"action, adventure, fantasy, game, magic, shounen",tv,25.0,8.14,387100,25-50
20815,sekaiichihatsukoivalentinehen,"comedy, romance, shounen ai",movie,1.0,8.14,13454,1
535,slayersnext,"adventure, comedy, demons, fantasy, magic",tv,26.0,8.14,39832,25-50
2563,ariatheovaarietta,"fantasy, sci-fi, shounen, slice of life",ova,1.0,8.13,20629,1
9963,detectiveconanmovie15quarterofsilence,"adventure, comedy, mystery, police, shounen",movie,1.0,8.13,17165,1
32551,digimonadventuretri3kokuhaku,"action, adventure, comedy, drama",movie,1.0,8.13,20989,1
2951,gintamananigotomosaiyogakanjinnanodetashosenobisurukuraigachoudoyoi,"action, comedy, historical, mecha, parody, samurai, sci-fi, shounen",special,1.0,8.13,29331,1
2762,iganokabamaru,"adventure, comedy, romance, shounen",tv,24.0,8.13,5063,13-24
14713,kamisamahajimemashita,"comedy, demons, fantasy, romance, shoujo, supernatural",tv,13.0,8.13,189641,13-24
14807,karanokyoukaimiraifukuin,"drama, mystery, seinen, supernatural",movie,1.0,8.13,41168,1
81,mobilesuitgundamthe08thmsteam,"adventure, drama, mecha, military, romance, sci-fi",ova,12.0,8.13,34177,2-12
9204,omaeumasoudana,"action, adventure, fantasy, kids",movie,1.0,8.13,6645,1
31098,ushiototoratv2ndseason,"comedy, demons, shounen, supernatural",tv,13.0,8.13,43916,13-24
1023,wolfsrainova,"adventure, drama, psychological, sci-fi, supernatural",ova,4.0,8.13,37679,2-12
33253,ajin2ndseason,"action, horror, mystery, seinen, supernatural",tv,13.0,8.12,51382,13-24
24921,aokihaganenoarpeggioarsnovacadenza,"action, sci-fi, seinen",movie,1.0,8.12,12353,1
1471,cityhunter2,"action, comedy, mystery, shounen",tv,63.0,8.12,8199,51-100
27831,durararax2ten,"action, mystery, supernatural",tv,12.0,8.12,132506,2-12
2924,efataleofmemories,"drama, mystery, romance",tv,12.0,8.12,151106,2-12
4672,ghostintheshell20,"action, mecha, police, psychological, sci-fi, seinen",movie,1.0,8.12,51789,1
2448,ghostintheshellstandalonecomplex2ndgigindividualeleven,"action, mecha, sci-fi",special,1.0,8.12,16614,1
3907,gingasengokugunyuudenrai,"adventure, romance, sci-fi, shounen, space",tv,52.0,8.12,5308,51-100
186,initialdsecondstage,"action, cars, drama, seinen, sports",tv,13.0,8.12,45825,13-24
10080,kaminomizoshirusekaiii,"comedy, harem, romance, shounen, supernatural",tv,12.0,8.12,194300,2-12
30885,noragamiaragotoova,"action, adventure, shounen",ova,2.0,8.12,58075,2-12
21469,standbymedoraemon,"comedy, kids, sci-fi, shounen",movie,1.0,8.12,5712,1
9941,tigerbunny,"action, comedy, mystery, super power",tv,25.0,8.12,104075,25-50
14813,yahariorenoseishunlovecomedywamachigatteiru,"comedy, drama, romance, school",tv,13.0,8.12,353876,13-24
6421,fullmetalalchemistbrotherhoodspecials,"adventure, drama, fantasy, magic, military, shounen",special,4.0,8.11,67962,2-12
21855,hanamonogatari,"comedy, mystery, supernatural",tv,5.0,8.11,124886,2-12
11739,kimitoboku2,"comedy, drama, romance, school, shounen, slice of life",tv,13.0,8.11,44564,13-24
2159,ookikufurikabutte,"comedy, sports",tv,25.0,8.11,49599,25-50
28297,oremonogatari,"comedy, romance, shoujo",tv,24.0,8.11,200833,13-24
29831,tamayurasotsugyoushashinpart4ashita,"comedy, drama, slice of life",movie,1.0,8.1,3187,1
2154,tekkonkinkreet,"action, adventure, psychological, supernatural",movie,1.0,8.11,46018,1
6505,theresheis,"comedy, romance",ona,5.0,8.11,13935,2-12
861,xxxholic,"comedy, drama, mystery, psychological, supernatural",tv,24.0,8.11,150872,13-24
1689,byousoku5centimeter,"drama, romance, slice of life",movie,3.0,8.1,324035,2-12
34103,danganronpa3theendofkibougaminegakuenkibouhen,"action, horror, mystery, psychological",special,1.0,8.1,29969,1
3665,gingaeiyuudensetsugaidenrasenmeikyuu,"drama, military, sci-fi, space",ova,28.0,8.1,7712,25-50
9996,hyougemono,"historical, samurai, seinen",tv,39.0,8.1,10649,25-50
7711,karigurashinoarrietty,fantasy,movie,1.0,8.1,97910,1
77,mahoushoujolyricalnanohaas,"action, comedy, drama, magic, super power",tv,13.0,8.1,41685,13-24
401,rurounikenshinmeijikenkakuromantanseisouhen,"drama, historical, romance, samurai, shounen",ova,2.0,8.1,49454,2-12
32093,tanakakunwaitsumokedaruge,"comedy, school, slice of life",tv,12.0,8.1,101335,2-12
12113,berserkougonjidaiheniidoldreykouryaku,"action, adventure, demons, drama, fantasy, horror, military, seinen, supernatural",movie,1.0,8.09,66721,1
7338,darkerthanblackkuronokeiyakushagaiden,"action, mystery, sci-fi, super power",special,4.0,8.09,136135,2-12
32613,elswordellady,"action, fantasy",ona,12.0,8.11,3846,2-12
3014,gingaeiyuudensetsuwagayukuwahoshinotaikai,"action, historical, military, sci-fi, space",movie,1.0,8.09,15069,1
645,hikarunogojourneytothenorthstarcup,"game, shounen",special,1.0,8.09,13901,1
11135,hybridchild,"drama, historical, romance, sci-fi, shounen ai",ova,4.0,8.09,26036,2-12
5781,isekainoseikishimonogatari,"action, comedy, ecchi, fantasy, harem, mecha, school",ova,13.0,8.09,72021,13-24
13767,junjouromanticaova,"comedy, drama, romance, shounen ai",ova,2.0,8.09,23192,2-12
5678,kobato,"comedy, drama, fantasy",tv,24.0,8.09,88986,13-24
6774,kuuchuuburanko,"comedy, drama, psychological, seinen",tv,11.0,8.09,41521,2-12
1089,macrossdoyourememberlove,"action, mecha, military, music, romance, sci-fi, space",movie,1.0,8.09,19240,1
25161,onepiece3d2yacenoshiwokoeteluffynakamatonochikai,"adventure, comedy, fantasy, shounen",special,1.0,8.09,30516,1
995,princeoftennisthenationaltournament,"action, comedy, shounen, sports",ova,13.0,8.09,25170,13-24
2752,princeoftennisthenationaltournamentsemifinals,"action, comedy, sports",ova,6.0,8.09,21186,2-12
15,eyeshield21,"action, comedy, shounen, sports",tv,145.0,8.08,83648,100+
122,fullmoonwosagashite,"comedy, drama, music, romance, shoujo, supernatural",tv,52.0,8.08,59374,51-100
29095,grisaianorakuen,"drama, harem, psychological, romance",tv,10.0,8.08,111962,2-12
1594,jigokushoujofutakomori,"horror, mystery, psychological, supernatural",tv,26.0,8.08,79816,25-50
3092,junjouromantica,"comedy, drama, romance, shounen ai",tv,12.0,8.08,117910,2-12
10721,mawarupenguindrum,"comedy, drama, mystery, psychological",tv,24.0,8.08,156689,13-24
16395,sketdanceova,"comedy, school, shounen",ova,1.0,8.08,11342,1
3588,souleater,"action, adventure, comedy, fantasy, shounen, supernatural",tv,51.0,8.08,580184,51-100
4106,trigunbadlandsrumble,"action, comedy, sci-fi",movie,1.0,8.08,68181,1
387,haibanerenmei,"drama, fantasy, mystery, psychological, slice of life",tv,13.0,8.07,120731,13-24
16916,kurokonobaskettipoff,"comedy, school, shounen, sports",special,1.0,8.07,41760,1
1088,macross,"action, mecha, military, music, romance, sci-fi, space",tv,36.0,8.07,44157,25-50
10620,mirainikkitv,"action, mystery, psychological, shounen, supernatural, thriller",tv,26.0,8.07,657190,25-50
2143,saiyuukireloadburial,"action, adventure, drama, fantasy, shoujo",ova,3.0,8.07,6554,2-12
6582,tentaisenshisunred2ndseason,"comedy, parody, seinen, super power",tv,26.0,8.07,4584,25-50
2158,terraetv,"action, drama, military, sci-fi, space",tv,24.0,8.07,36941,13-24
22319,tokyoghoul,"action, drama, horror, mystery, psychological, seinen, supernatural",tv,12.0,8.07,618056,2-12
11113,usagidropspecials,"josei, slice of life",special,4.0,8.07,36351,2-12
6586,yumeiropâtissière,"kids, school, shoujo",tv,50.0,8.07,36921,25-50
66,azumangadaioh,"comedy, school, slice of life",tv,26.0,8.06,170901,25-50
8142,colorfulmovie,"drama, slice of life, supernatural",movie,1.0,8.06,63263,1
6438,detectiveconanova09thestrangerin10years,"adventure, comedy, mystery, police, shounen",ova,1.0,8.06,9649,1
33032,driftersspecialedition,"action, adventure, comedy, fantasy, historical, samurai, seinen",ova,1.0,8.06,9807,1
227,flcl,"action, comedy, dementia, mecha, parody, sci-fi",ova,6.0,8.06,305165,2-12
73,fullmetalpanicthesecondraid,"action, mecha, military",tv,13.0,8.06,155340,13-24
4898,kuroshitsuji,"action, comedy, demons, fantasy, historical, shounen, supernatural",tv,24.0,8.06,424919,13-24
19111,loveliveschoolidolproject2ndseason,"music, school, slice of life",tv,13.0,8.06,91864,13-24
7222,macrossfmovie2sayonaranotsubasa,"action, mecha, military, music, romance, sci-fi, space",movie,1.0,8.06,17826,1
22097,magisinbadnobouken,"action, adventure, fantasy, magic, shounen",ova,5.0,8.06,52351,2-12
15689,nekomonogatarikuro,"comedy, romance, supernatural",tv,4.0,8.06,173264,2-12
957,saiunkokumonogatari,"adventure, comedy, drama, fantasy, historical, romance",tv,39.0,8.06,50951,25-50
24,schoolrumble,"comedy, romance, school, shounen",tv,26.0,8.06,178553,25-50
33286,strikethebloodii,"action, ecchi, fantasy, school, shounen, supernatural, vampire",ova,8.0,8.05,28220,2-12
849,suzumiyaharuhinoyuuutsu,"comedy, mystery, parody, school, sci-fi, slice of life",tv,14.0,8.06,428569,13-24
2623,flandersnoinumovie,"drama, historical",movie,1.0,8.05,8505,1
268,goldenboy,"adventure, comedy, ecchi",ova,6.0,8.05,113040,2-12
29093,grisaianomeikyuucapricenomayu0,drama,special,1.0,8.05,70039,1
427,kaleidostar,"comedy, drama, fantasy, shoujo",tv,51.0,8.05,42253,51-100
4280,karanokyoukai4garannodou,"action, mystery, supernatural, thriller",movie,1.0,8.05,103600,1
18429,lupiniiivsdetectiveconanthemovie,"action, comedy, mystery, shounen",movie,1.0,8.05,10021,1
17549,nonnonbiyori,"comedy, school, seinen, slice of life",tv,12.0,8.05,133475,2-12
26123,seitokaiyakuindomoova,"comedy, school, shounen, slice of life",ova,6.0,8.05,26361,2-12
28,yakitatejapan,"comedy, shounen",tv,69.0,8.05,50876,51-100
9513,beelzebub,"action, comedy, demons, school, shounen, supernatural",tv,60.0,8.04,217752,51-100
14353,deathbilliards,"drama, game, mystery, psychological, thriller",movie,1.0,8.04,95690,1
8408,durararaspecials,"action, comedy, supernatural",special,2.0,8.04,103105,2-12
13331,jormungandperfectorder,"action, adventure, seinen",tv,12.0,8.04,81951,2-12
4985,mahoushoujolyricalnanohathemovie1st,"action, comedy, drama, magic, super power",movie,1.0,8.04,20433,1
29803,overlord,"action, adventure, fantasy, game, magic, supernatural",tv,13.0,8.04,244268,13-24
22,princeoftennis,"action, comedy, school, shounen, sports",tv,178.0,8.04,87643,100+
2618,takarajima,"adventure, drama, historical, mystery",tv,26.0,8.04,5306,25-50
